symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NVDA,2023-10-10 00:00:00+00:00,457.98,462.59,450.88,453.1,36858208,45.7865535952,46.2474383763,45.0767310472,45.2986755622,368582080,0.0,1.0
NVDA,2023-10-11 00:00:00+00:00,468.06,468.59,460.5,461.96,37813689,46.7943016633,46.8472884169,46.0384906122,46.1844541221,378136890,0.0,1.0
NVDA,2023-10-12 00:00:00+00:00,469.45,476.09,463.3,467.77,48132500,46.9332669227,47.5971009675,46.3184206311,46.7653089113,481325000,0.0,1.0
NVDA,2023-10-13 00:00:00+00:00,454.61,471.16,452.8,469.6,47542599,45.4496378224,47.1042241842,45.2686830601,46.9482631737,475425990,0.0,1.0
NVDA,2023-10-16 00:00:00+00:00,460.95,462.25,449.12,450.63,37509924,46.0834793652,46.213446874,44.9007750353,45.0517372955,375099240,0.0,1.0
NVDA,2023-10-17 00:00:00+00:00,439.38,447.54,424.8,440.0,81233267,43.9270184695,44.7428145246,42.4693828709,43.9890029736,812332670,0.0,1.0
NVDA,2023-10-18 00:00:00+00:00,421.96,432.19,418.25,425.91,62729434,42.1854538517,43.2081981709,41.8145465767,42.5803551284,627294340,0.0,1.0
NVDA,2023-10-19 00:00:00+00:00,421.01,432.97,418.82,428.11,50123308,42.0904775953,43.2861786761,41.8715323305,42.8003001433,501233080,0.0,1.0
NVDA,2023-10-20 00:00:00+00:00,413.87,424.7,410.78,418.9,47726605,41.376656047,42.4593853702,41.0677332762,41.879530331,477266050,0.0,1.0
NVDA,2023-10-23 00:00:00+00:00,429.75,432.4799,409.45,412.29,47853049,42.9642591544,43.2371809253,40.9347665172,41.2186955364,478530490,0.0,1.0
NVDA,2023-10-24 00:00:00+00:00,436.63,436.97,426.91,430.77,40146337,43.6520872009,43.6860787032,42.6803301352,43.0662336613,401463370,0.0,1.0
NVDA,2023-10-25 00:00:00+00:00,417.79,436.5,415.55,433.98,39837922,41.7685580735,43.63909045,41.5446140584,43.387153433,398379220,0.0,1.0
NVDA,2023-10-26 00:00:00+00:00,403.26,422.5555,398.8019,418.53,54100132,40.3159212253,42.2449889682,39.8702226477,41.8425395785,541001320,0.0,1.0
NVDA,2023-10-27 00:00:00+00:00,405.0,412.06,400.15,411.3,41678441,40.4898777371,41.1957012848,40.0049989543,41.1197202797,416784410,0.0,1.0
NVDA,2023-10-30 00:00:00+00:00,411.61,417.66,404.81,410.87,38802814,41.1507125318,41.7555613227,40.4708824858,41.0767310268,388028140,0.0,1.0
NVDA,2023-10-31 00:00:00+00:00,407.8,408.79,392.3001,404.5,51796870,40.769807756,40.8687830127,39.2202051488,40.4398902337,517968700,0.0,1.0
