symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TSLA,2023-12-15 00:00:00+00:00,253.5,254.13,248.3,251.21,135932762,253.5,254.13,248.3,251.21,135932762,0.0,1.0
TSLA,2023-12-18 00:00:00+00:00,252.08,258.74,251.36,253.78,116416490,252.08,258.74,251.36,253.78,116416490,0.0,1.0
TSLA,2023-12-19 00:00:00+00:00,257.22,258.3399,253.01,253.48,106287276,257.22,258.3399,253.01,253.48,106287276,0.0,1.0
TSLA,2023-12-20 00:00:00+00:00,247.14,259.84,247.0,256.41,125096987,247.14,259.84,247.0,256.41,125096987,0.0,1.0
TSLA,2023-12-21 00:00:00+00:00,254.5,254.7999,248.55,251.9,109594227,254.5,254.7999,248.55,251.9,109594227,0.0,1.0
TSLA,2023-12-22 00:00:00+00:00,252.54,258.22,251.37,256.76,93370094,252.54,258.22,251.37,256.76,93370094,0.0,1.0
TSLA,2023-12-26 00:00:00+00:00,256.61,257.97,252.91,254.49,86892382,256.61,257.97,252.91,254.49,86892382,0.0,1.0
TSLA,2023-12-27 00:00:00+00:00,261.44,263.34,257.52,258.35,105853348,261.44,263.34,257.52,258.35,105853348,0.0,1.0
TSLA,2023-12-28 00:00:00+00:00,253.18,265.13,252.71,263.66,113619943,253.18,265.13,252.71,263.66,113619943,0.0,1.0
TSLA,2023-12-29 00:00:00+00:00,248.48,255.19,247.43,255.1,100891578,248.48,255.19,247.43,255.1,100891578,0.0,1.0
